"Source","Waypoint ID","Waypoint Date","Waypoint Time","X","Y","Last Modified","Last Modified By","Observation Category 0","Activity type","Beach name","CCL: curved carapace length","CCW: curved carapace width","D: the total number of dead hatchlings found inside the nest","Date","H: the total number of hatched hatchlings","Nest location","Nest position","Physical abnormality","Physical abnormality - comments","Predation","Turtle species","U: the total number of unhatched eggs in the nest","Observation Group"
"Patrol","2","Jul 20, 2023","1:59:54 PM","97.08719333333332","2.059653333333333","Aug 4, 2023, 3:29:19 PM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","Jul 20, 2023","","S: front slope of dune in sand","A: above high tide","","","","CM: Green turtle","","504c49d2102a4c1a85879c7d8e60b8e7"
"Patrol","7","Jul 19, 2023","3:07:51 PM","97.09132","2.0527666666666664","Aug 4, 2023, 3:28:54 PM","Dwi Iqbal Maulana","Sea turtle activity","FC-A: false crawl with nesting attempt","Amandangan","","","","Jul 19, 2023","","G: dune in grass","A: above high tide","","","","CM: Green turtle","","ff25728235724e34bb1ac56e2aa1b1a4"
"Patrol","6","Jul 19, 2023","3:05:13 PM","97.09135333333333","2.0531916666666663","Aug 4, 2023, 3:28:54 PM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","Jul 19, 2023","","D: dune sand (area on top of dune)","A: above high tide","","","","CM: Green turtle","","6073de2c835b42b298d10792c12727a7"
"Patrol","5","Jul 19, 2023","2:59:34 PM","97.09068666666666","2.05516","Aug 4, 2023, 3:28:53 PM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","Jul 19, 2023","","G: dune in grass","A: above high tide","","","","CM: Green turtle","","4b9c62c05fab4ad9974ad6edc55b9c91"
"Patrol","4","Jul 19, 2023","2:51:59 PM","97.08870999999999","2.0572700000000004","Aug 4, 2023, 3:28:53 PM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","Jul 19, 2023","","G: dune in grass","A: above high tide","","","","CM: Green turtle","","344ee2b226814e39b47fa5133f96bfad"
"Patrol","3","Jul 19, 2023","2:49:33 PM","97.08817333333333","2.057818333333333","Aug 4, 2023, 3:28:53 PM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","Jul 19, 2023","","B: beach (between high tide and slope)","BL: below tidal line","","","","CM: Green turtle","","ef3b0a821ea64b37bd150a94ef77c6a3"
"Patrol","2","Jul 19, 2023","2:47:29 PM","97.08798166666665","2.0582416666666665","Aug 4, 2023, 3:28:53 PM","Dwi Iqbal Maulana","Sea turtle activity","H: hatching (both direct encounter and visible tracks)","Amandangan","","","","Jul 19, 2023","","D: dune sand (area on top of dune)","A: above high tide","","","","CM: Green turtle","","b740b8211ed24e718934d1d1087179ba"
"Patrol","14","Jul 18, 2023","10:20:14 AM","97.09130166666667","2.052563333333333","Aug 4, 2023, 3:28:34 PM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","Jul 18, 2023","","D: dune sand (area on top of dune)","A: above high tide","","","","CM: Green turtle","","952a6b266e0340c4b6ef266c7f19e29d"
"Patrol","13","Jul 18, 2023","10:18:02 AM","97.09134833333334","2.052583333333333","Aug 4, 2023, 3:28:34 PM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","Jul 18, 2023","","T: beneath tree, shrub, forest","A: above high tide","","","","CM: Green turtle","","2ba43d7fbea94860bfe80167e29807e7"
"Patrol","12","Jul 18, 2023","10:15:22 AM","97.091345","2.0528816666666665","Aug 4, 2023, 3:28:34 PM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","Jul 18, 2023","","D: dune sand (area on top of dune)","A: above high tide","","","","CM: Green turtle","","39b398bf9ca14f1e8e35d61e52aed6f8"
"Patrol","11","Jul 18, 2023","10:13:47 AM","97.091355","2.0530633333333332","Aug 4, 2023, 3:28:34 PM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","Jul 18, 2023","","D: dune sand (area on top of dune)","A: above high tide","","","","CM: Green turtle","","84479a3690ab474a83ade675fa868fee"
"Patrol","10","Jul 18, 2023","10:10:14 AM","97.09107","2.054103333333333","Aug 4, 2023, 3:28:34 PM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","Jul 18, 2023","","D: dune sand (area on top of dune)","A: above high tide","","","","CM: Green turtle","","eeb0de4335d84e33be62bbb9facceaf8"
"Patrol","9","Jul 18, 2023","10:07:47 AM","97.09091500000001","2.0544116666666667","Aug 4, 2023, 3:28:34 PM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","Jul 18, 2023","","D: dune sand (area on top of dune)","A: above high tide","","","","CM: Green turtle","","764c7c0d5cb34eb4a5e87b95a747eb16"
"Patrol","8","Jul 18, 2023","10:00:41 AM","97.09064833333332","2.0549016666666664","Aug 4, 2023, 3:28:34 PM","Dwi Iqbal Maulana","Sea turtle activity","H: hatching (both direct encounter and visible tracks)","Amandangan","","","","Jul 18, 2023","79.0","D: dune sand (area on top of dune)","A: above high tide","","","","CM: Green turtle","10.0","45f8cc8e926044908c25f4a975a1366e"
"Patrol","7","Jul 18, 2023","9:45:59 AM","97.09085666666667","2.0545850000000003","Aug 4, 2023, 3:28:34 PM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","Jul 18, 2023","","D: dune sand (area on top of dune)","A: above high tide","","","","CM: Green turtle","","77eed00ea71448659c4829c8e486266d"
"Patrol","6","Jul 18, 2023","9:43:02 AM","97.09056166666666","2.0551150000000002","Aug 4, 2023, 3:28:34 PM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","Jul 18, 2023","","D: dune sand (area on top of dune)","A: above high tide","","","","CM: Green turtle","","a29f840fbfc54271b9529810b9a7a565"
"Patrol","5","Jul 18, 2023","9:35:02 AM","97.08850833333332","2.0574999999999997","Aug 4, 2023, 3:28:34 PM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","Jul 18, 2023","","D: dune sand (area on top of dune)","A: above high tide","","","","CM: Green turtle","","31fffd50f3934c96b3feafafb4f5a1d4"
"Patrol","4","Jul 18, 2023","9:33:52 AM","97.08845500000001","2.0575533333333333","Aug 4, 2023, 3:28:34 PM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","Jul 18, 2023","","D: dune sand (area on top of dune)","A: above high tide","","","","CM: Green turtle","","4d0230549eb34b3c984d5ccb19c7555b"
"Patrol","3","Jul 18, 2023","9:31:31 AM","97.08825999999999","2.0578100000000004","Aug 4, 2023, 3:28:34 PM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","Jul 18, 2023","","D: dune sand (area on top of dune)","A: above high tide","","","","CM: Green turtle","","496ae06c2be44d00a4d5a4e86d18e55d"
"Patrol","2","Jul 18, 2023","9:21:16 AM","97.08561499999999","2.06093","Aug 4, 2023, 3:28:34 PM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","Jul 18, 2023","","B: beach (between high tide and slope)","A: above high tide","","","No","CM: Green turtle","","47e21e868bd141ffb04273c8d45f9f77"
"Patrol","9","Jul 17, 2023","4:52:00 PM","97.09136166666667","2.053305","Aug 4, 2023, 3:28:06 PM","Dwi Iqbal Maulana","Sea turtle activity","P: predation","Amandangan","","","","Jul 17, 2023","","T: beneath tree, shrub, forest","A: above high tide","","","Yes","CM: Green turtle","","c535d5c110344a27b2d6e51ebd6b66dc"
"Patrol","8","Jul 17, 2023","4:50:18 PM","97.09123999999998","2.053478333333333","Aug 4, 2023, 3:28:06 PM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","Jul 17, 2023","","G: dune in grass","A: above high tide","","","","CM: Green turtle","","68336be65b214953a2add16d6df0e670"
"Patrol","7","Jul 17, 2023","4:45:28 PM","97.09033166666669","2.055625","Aug 4, 2023, 3:28:06 PM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","Jul 17, 2023","","G: dune in grass","A: above high tide","","","","CM: Green turtle","","b053053cd9e04df89bc935739f0e959c"
"Patrol","6","Jul 17, 2023","4:44:00 PM","97.09015666666667","2.055693333333333","Aug 4, 2023, 3:28:06 PM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","Jul 17, 2023","","G: dune in grass","A: above high tide","","","","CM: Green turtle","","3ee38474594c4a828511a22affbe54f4"
"Patrol","5","Jul 17, 2023","4:25:24 PM","97.08989333333332","2.056105","Aug 4, 2023, 3:28:06 PM","Dwi Iqbal Maulana","Sea turtle activity","H: hatching (both direct encounter and visible tracks)","Amandangan","","","","Jul 17, 2023","","T: beneath tree, shrub, forest","A: above high tide","","","","CM: Green turtle","","6c122766ee6542c1847a6d658f1ec912"
"Patrol","4","Jul 17, 2023","4:18:01 PM","97.08841166666667","2.0576466666666664","Aug 4, 2023, 3:28:06 PM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","Jul 17, 2023","","T: beneath tree, shrub, forest","A: above high tide","","","","CM: Green turtle","","f731e38cb0df42738f65e6f1e114f0ab"
"Patrol","3","Jul 17, 2023","4:12:35 PM","97.08723833333333","2.0595066666666666","Aug 4, 2023, 3:28:06 PM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","Jul 17, 2023","","S: front slope of dune in sand","A: above high tide","","","","CM: Green turtle","","35b0a439a65942dd8d72147efb2ba0fd"
"Patrol","2","Jul 17, 2023","4:06:17 PM","97.08507","2.061115","Aug 4, 2023, 3:28:06 PM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","Jul 17, 2023","","T: beneath tree, shrub, forest","A: above high tide","","","","CM: Green turtle","","5ccb272f8f7c4ac5aa02b0ae6a030232"
"Patrol","14","Jul 16, 2023","8:45:26 AM","97.09129499999999","2.0527033333333335","Aug 4, 2023, 3:27:49 PM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","Jul 16, 2023","","","","","","","CM: Green turtle","","1d071e3871b8482bafea14a170b7c80e"
"Patrol","13","Jul 16, 2023","8:41:36 AM","97.09111999999999","2.054088333333333","Aug 4, 2023, 3:27:49 PM","Dwi Iqbal Maulana","Sea turtle activity","FC-A: false crawl with nesting attempt","Amandangan","","","","Jul 16, 2023","","T: beneath tree, shrub, forest","A: above high tide","","","","CM: Green turtle","","b1dbad4ac6a34d51947152c73d12838c"
"Patrol","12","Jul 16, 2023","8:37:41 AM","97.09047833333334","2.055286666666667","Aug 4, 2023, 3:27:49 PM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","Jul 16, 2023","","D: dune sand (area on top of dune)","A: above high tide","","","","CM: Green turtle","","a4815fd8d8b24c759ceb0b9cb80268b9"
"Patrol","11","Jul 16, 2023","8:35:24 AM","97.09045499999999","2.0554283333333334","Aug 4, 2023, 3:27:49 PM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","Jul 16, 2023","","D: dune sand (area on top of dune)","A: above high tide","","","","CM: Green turtle","","d0b9ba24a37b46c0929f8d9ce6c5557f"
"Patrol","10","Jul 16, 2023","8:33:16 AM","97.09013000000002","2.05562","Aug 4, 2023, 3:27:49 PM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","Jul 16, 2023","","","","","","","CM: Green turtle","","6e3c20fb5770457d87c4e2993b7cc0ea"
"Patrol","9","Jul 16, 2023","8:31:31 AM","97.08976666666668","2.056156666666667","Aug 4, 2023, 3:27:49 PM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","Jul 16, 2023","","D: dune sand (area on top of dune)","BE: between low and high tide","DA: Damage","Tidak ada kaki bagian kanan, luka lama.","","CM: Green turtle","","e86e0c54f55d474182ea4a1c823437ab"
"Patrol","8","Jul 16, 2023","8:23:19 AM","97.08952","2.0564766666666667","Aug 4, 2023, 3:27:49 PM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","Jul 16, 2023","","G: dune in grass","A: above high tide","","","","CM: Green turtle","","35aecb244db74358b02076a4a0999a36"
"Patrol","7","Jul 16, 2023","8:20:58 AM","97.088875","2.057106666666667","Aug 4, 2023, 3:27:49 PM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","Jul 16, 2023","","G: dune in grass","A: above high tide","","","","CM: Green turtle","","111a291499d046988ac484207940936c"
"Patrol","6","Jul 16, 2023","8:17:14 AM","97.08816166666665","2.0579633333333334","Aug 4, 2023, 3:27:49 PM","Dwi Iqbal Maulana","Sea turtle activity","FC-A: false crawl with nesting attempt","Amandangan","","","","Jul 16, 2023","","D: dune sand (area on top of dune)","A: above high tide","","","","CM: Green turtle","","1953c895334b49f8a719a51ebd0838be"
"Patrol","5","Jul 16, 2023","8:15:04 AM","97.08795","2.058228333333333","Aug 4, 2023, 3:27:49 PM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","Jul 16, 2023","","T: beneath tree, shrub, forest","A: above high tide","","","","CM: Green turtle","","7e128085958c4e6da2e1d1e791b5ad9f"
"Patrol","4","Jul 16, 2023","8:12:59 AM","97.08775333333332","2.058491666666667","Aug 4, 2023, 3:27:49 PM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","Jul 16, 2023","","T: beneath tree, shrub, forest","BE: between low and high tide","","","","CM: Green turtle","","fc12db46e9f8495ab2f6fba2453de946"
"Patrol","3","Jul 16, 2023","8:10:18 AM","97.08753499999999","2.058935","Aug 4, 2023, 3:27:49 PM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","Jul 16, 2023","","G: dune in grass","A: above high tide","","","","CM: Green turtle","","cefbb2935eb242c39ed12bb89ecdd54f"
"Patrol","2","Jul 16, 2023","8:05:37 AM","97.08713666666667","2.0597116666666664","Aug 4, 2023, 3:27:49 PM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","Jul 16, 2023","","D: dune sand (area on top of dune)","BE: between low and high tide","","","","CM: Green turtle","","8788f32ed8f942989bcdd0b5f98326c1"
"Patrol","16","Jul 15, 2023","7:42:13 AM","97.09134833333334","2.0530649999999997","Jul 17, 2023, 3:54:38 PM","Dwi Iqbal Maulana","Sea turtle activity","H: hatching (both direct encounter and visible tracks)","Amandangan","4.5","4.0","","Jul 15, 2023","69.0","D: dune sand (area on top of dune)","A: above high tide","","","","CM: Green turtle","18.0","59a9c47ce018489d8c2c9e841d1c552d"
"Patrol","15","Jul 15, 2023","7:28:53 AM","97.09099333333333","2.0542733333333336","Jul 17, 2023, 3:54:38 PM","Dwi Iqbal Maulana","Sea turtle activity","FC-A: false crawl with nesting attempt","Amandangan","","","","Jul 15, 2023","","B: beach (between high tide and slope)","A: above high tide","","","","CM: Green turtle","","ae1a1dfb51384dddbd9375ec1b58ccf4"
"Patrol","14","Jul 15, 2023","7:25:12 AM","97.09057166666668","2.0552","Jul 17, 2023, 3:54:37 PM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","Jul 15, 2023","","T: beneath tree, shrub, forest","A: above high tide","","","","CM: Green turtle","","5186e7c569f54d2bbab5e960b53b11b9"
"Patrol","13","Jul 15, 2023","7:20:47 AM","97.08896666666666","2.0569316666666664","Jul 17, 2023, 3:54:37 PM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","Jul 15, 2023","","","","","","","CM: Green turtle","","4b9bf0f5144a4fad9b3f875da25f10a7"
"Patrol","12","Jul 15, 2023","7:20:08 AM","97.08888499999999","2.0569983333333335","Jul 17, 2023, 3:54:37 PM","Dwi Iqbal Maulana","Sea turtle activity","FC-A: false crawl with nesting attempt","Amandangan","","","","Jul 15, 2023","","B: beach (between high tide and slope)","A: above high tide","","","","CM: Green turtle","","1fcdf45a59144379b200349051750061"
"Patrol","11","Jul 15, 2023","7:18:31 AM","97.08844833333333","2.0575233333333336","Jul 17, 2023, 3:54:37 PM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","Jul 15, 2023","","D: dune sand (area on top of dune)","A: above high tide","","","","CM: Green turtle","","3d974016965e4704920af5b5a7812552"
"Patrol","10","Jul 15, 2023","7:16:27 AM","97.08794000000002","2.058185","Jul 17, 2023, 3:54:37 PM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","Jul 15, 2023","","","","","","","CM: Green turtle","","110af18748dd4a278175a640e5aac999"
"Patrol","9","Jul 15, 2023","7:15:10 AM","97.08766666666666","2.058543333333333","Jul 17, 2023, 3:54:37 PM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","Jul 15, 2023","","","","","","","CM: Green turtle","","73ebdb1f4fa743fda03317f55c575f5c"
"Patrol","8","Jul 15, 2023","7:14:26 AM","97.08760499999998","2.05879","Jul 17, 2023, 3:54:37 PM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","Jul 15, 2023","","T: beneath tree, shrub, forest","A: above high tide","","","","CM: Green turtle","","6215c63c1fb44f199aba11b2f8b2180f"
"Patrol","7","Jul 15, 2023","7:11:32 AM","97.08734833333334","2.0591416666666666","Jul 17, 2023, 3:54:37 PM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","Jul 15, 2023","","S: front slope of dune in sand","A: above high tide","","","","CM: Green turtle","","2f07ccc8b54a468283896e7d710bc989"
"Patrol","6","Jul 15, 2023","7:11:01 AM","97.08733166666667","2.059188333333333","Jul 17, 2023, 3:54:37 PM","Dwi Iqbal Maulana","Sea turtle activity","FC-A: false crawl with nesting attempt","Amandangan","","","","Jul 15, 2023","","T: beneath tree, shrub, forest","A: above high tide","","","","CM: Green turtle","","e396ff90ea1944a29fd494cc562d80e2"
"Patrol","5","Jul 15, 2023","7:09:31 AM","97.08717333333334","2.059495","Jul 17, 2023, 3:54:37 PM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","Jul 15, 2023","","B: beach (between high tide and slope)","A: above high tide","","","","CM: Green turtle","","56b0d3b818934e518a31917f0e9f0bef"
"Patrol","4","Jul 15, 2023","7:09:05 AM","97.08722833333334","2.059525","Jul 17, 2023, 3:54:37 PM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","Jul 15, 2023","","B: beach (between high tide and slope)","A: above high tide","","","","CM: Green turtle","","b659b31a337b4067a095f6efbe073a88"
"Patrol","3","Jul 15, 2023","7:07:02 AM","97.08714666666668","2.0596249999999996","Jul 17, 2023, 3:54:37 PM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","Jul 15, 2023","","B: beach (between high tide and slope)","A: above high tide","","","","CM: Green turtle","","481dbac987a04a8bb9a464c513a5e114"
"Patrol","2","Jul 15, 2023","7:03:59 AM","97.08600666666668","2.0605683333333333","Jul 17, 2023, 3:54:36 PM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","Jul 15, 2023","","","","","","","CM: Green turtle","","1d172417e25d40e999de77565a6bda3d"
