"Source","Waypoint ID","Waypoint Date","Waypoint Time","X","Y","Last Modified","Last Modified By","Observation Category 0","Activity type","Beach name","Bird species","CCL: curved carapace length","CCW: curved carapace width","Comments","D: the total number of dead hatchlings found inside the nest","Date","Date","H: the total number of hatched hatchlings","Habitat","Nest location","Nest position","Number of individuals","Physical abnormality","Physical abnormality - comments","Place","Predation","Turtle species","Type of activity","U: the total number of unhatched eggs in the nest","Observation Group"
"Patrol","5","Apr 11, 2023","9:51:23 AM","97.09044333333334","2.055286666666667","Jul 4, 2023, 9:31:06 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-A: false crawl with nesting attempt","Amandangan","","","","","","Apr 11, 2023","","","","T: beneath tree, shrub, forest","A: above high tide","","","","","","CM: Green turtle","","","358a425aaf2542e38076dff2898f4219"
"Patrol","4","Apr 11, 2023","9:46:27 AM","97.08937499999999","2.0565083333333334","Jul 4, 2023, 9:31:06 AM","Dwi Iqbal Maulana","Sea turtle activity","P: predation","Amandangan","","","","","","Apr 11, 2023","","","","T: beneath tree, shrub, forest","A: above high tide","","","Predasi, di gali/makan biawak","","Yes","CM: Green turtle","","","ec2bb0746d314ca9a81695f05825ad0d"
"Patrol","3","Apr 11, 2023","9:41:33 AM","97.08845666666666","2.057435","Jul 4, 2023, 9:31:06 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","","","Apr 11, 2023","","","","S: front slope of dune in sand","A: above high tide","","","","","","CM: Green turtle","","","472c7e69a37c42e6828ddaea6079fc26"
"Patrol","2","Apr 11, 2023","9:37:33 AM","97.08768666666668","2.0586366666666667","Jul 4, 2023, 9:31:06 AM","Dwi Iqbal Maulana","Sea turtle activity","NS: nesting but not possible to confirm","Amandangan","","","","","","Apr 11, 2023","","","","T: beneath tree, shrub, forest","A: above high tide","","","","","","CM: Green turtle","","","b0cc43e5e6034a60bbdab53bb629fa86"
"Patrol","5","Apr 10, 2023","10:15:00 PM","97.09094666666667","2.054555","Jul 4, 2023, 9:30:42 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","107.0","100.0","","","Apr 10, 2023","","","","T: beneath tree, shrub, forest","A: above high tide","","P: Parasites","","","No","CM: Green turtle","","","9b2eadad434a4ebfaf86c21016f21ae3"
"Patrol","4","Apr 10, 2023","10:11:37 PM","97.09094166666667","2.054508333333333","Jul 4, 2023, 9:30:42 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","Apr 10, 2023","","","","G: dune in grass","A: above high tide","","","Tidak melakukan pengukuran karena penyu dijumpai dalam posisi kembali ke laut","","","CM: Green turtle","","","d922a6b899444c93b7fd5898c1ff6faf"
"Patrol","3","Apr 10, 2023","10:03:32 PM","97.08916166666668","2.056818333333333","Jul 4, 2023, 9:30:42 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","105.0","95.0","","","Apr 10, 2023","","","","D: dune sand (area on top of dune)","A: above high tide","","","","","","CM: Green turtle","","","365535b475764ff2b2cca984c18d36f8"
"Patrol","2","Apr 10, 2023","9:56:08 PM","97.088225","2.057898333333333","Jul 4, 2023, 9:30:42 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","100.0","92.0","","","Apr 10, 2023","","","","T: beneath tree, shrub, forest","A: above high tide","","","","","","CM: Green turtle","","","7fa2af6f1aca4b6a85a6c49ec2ebf4e5"
"Patrol","15","Apr 10, 2023","10:00:16 AM","97.09066833333333","2.0547766666666667","Jul 4, 2023, 9:30:35 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","Apr 10, 2023","","","","T: beneath tree, shrub, forest","A: above high tide","","","","","","CM: Green turtle","","","7ed4a7f5fb304b3c851e5ccc860ecdab"
"Patrol","14","Apr 10, 2023","9:57:11 AM","97.08988333333333","2.055756666666667","Jul 4, 2023, 9:30:35 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","","","Apr 10, 2023","","","","B: beach (between high tide and slope)","BL: below tidal line","","","","","","CM: Green turtle","","","fb819f0478e742b3bc037ba933f9145b"
"Patrol","13","Apr 10, 2023","9:55:36 AM","97.08975000000001","2.0561000000000003","Jul 4, 2023, 9:30:35 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-A: false crawl with nesting attempt","Amandangan","","","","","","Apr 10, 2023","","","","T: beneath tree, shrub, forest","A: above high tide","","","","","","CM: Green turtle","","","2593b526934c4f7089bedd26c9fce6a4"
"Patrol","12","Apr 10, 2023","9:52:37 AM","97.08936999999999","2.0564683333333336","Jul 4, 2023, 9:30:35 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-A: false crawl with nesting attempt","Amandangan","","","","","","Apr 10, 2023","","","","G: dune in grass","A: above high tide","","","","","","CM: Green turtle","","","58bc27da97cc48d3aac193360b803b06"
"Patrol","11","Apr 10, 2023","9:49:54 AM","97.08883666666667","2.0570216666666665","Jul 4, 2023, 9:30:35 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-A: false crawl with nesting attempt","Amandangan","","","","","","Apr 10, 2023","","","","S: front slope of dune in sand","BE: between low and high tide","","","","","","CM: Green turtle","","","5cb95fbb059644cb97916f17783affd1"
"Patrol","10","Apr 10, 2023","9:48:19 AM","97.08877666666667","2.0569550000000003","Jul 4, 2023, 9:30:35 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-A: false crawl with nesting attempt","Amandangan","","","","","","Apr 10, 2023","","","","B: beach (between high tide and slope)","BL: below tidal line","","","","","","CM: Green turtle","","","7b0b7bb1558044ca90423820073b0e5b"
"Patrol","9","Apr 10, 2023","9:46:00 AM","97.08835833333333","2.0575883333333334","Jul 4, 2023, 9:30:35 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","","","Apr 10, 2023","","","","","","","","","","","CM: Green turtle","","","30cf7384517d476aa1d466a1162cb7d0"
"Patrol","8","Apr 10, 2023","9:44:31 AM","97.08827333333332","2.0576250000000003","Jul 4, 2023, 9:30:35 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","Apr 10, 2023","","","","D: dune sand (area on top of dune)","A: above high tide","","","","","","CM: Green turtle","","","912a104924c742b09dffe078451ff051"
"Patrol","7","Apr 10, 2023","9:42:10 AM","97.0881","2.057915","Jul 4, 2023, 9:30:35 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-A: false crawl with nesting attempt","Amandangan","","","","","","Apr 10, 2023","","","","D: dune sand (area on top of dune)","A: above high tide","","","","","","CM: Green turtle","","","c5383bb792504eb59b6abbd19fd638f1"
"Patrol","6","Apr 10, 2023","9:40:33 AM","97.08798833333334","2.0581266666666664","Jul 4, 2023, 9:30:35 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-A: false crawl with nesting attempt","Amandangan","","","","","","Apr 10, 2023","","","","","A: above high tide","","","","","","CM: Green turtle","","","b0bd25c304a24fa5a5b8a5469f980dd4"
"Patrol","5","Apr 10, 2023","9:37:39 AM","97.08761833333334","2.0586466666666667","Jul 4, 2023, 9:30:35 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","Apr 10, 2023","","","","T: beneath tree, shrub, forest","A: above high tide","","","","","Yes","CM: Green turtle","","","12ae41de8f8841e8815cca0d72466848"
"Patrol","4","Apr 10, 2023","9:35:23 AM","97.08756166666666","2.058765","Jul 4, 2023, 9:30:35 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","Apr 10, 2023","","","","T: beneath tree, shrub, forest","A: above high tide","","","","","","CM: Green turtle","","","20fb9156bb5946c696b48afed0a86a12"
"Patrol","3","Apr 10, 2023","9:33:30 AM","97.08751166666667","2.0589250000000003","Jul 4, 2023, 9:30:35 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","Apr 10, 2023","","","","T: beneath tree, shrub, forest","A: above high tide","","","","","Yes","CM: Green turtle","","","b29cb929c9634a1588c1746ba99c6278"
"Patrol","2","Apr 10, 2023","9:29:58 AM","97.08739500000001","2.05928","Jul 4, 2023, 9:30:35 AM","Dwi Iqbal Maulana","Sea turtle activity","H: hatching (both direct encounter and visible tracks)","Amandangan","","","","","1.0","Apr 10, 2023","","","","G: dune in grass","A: above high tide","","DE: death","Tidak menemukan cangkang karena terlalu dalam dam berakar","","","CM: Green turtle","","","96d6e37dcc284d9b86e3d61738c26310"
"Patrol","11","Apr 9, 2023","5:53:01 PM","97.08136833333334","2.0658533333333335","Jul 4, 2023, 9:30:15 AM","Dwi Iqbal Maulana","Sea turtle activity","","Pantai pelanggaran","","","","","","Apr 9, 2023","","","","G: dune in grass","A: above high tide","","","","","Yes","CM: Green turtle","","","b9da799b5f3240bbb5cbbcc59e2305b6"
"Patrol","10","Apr 9, 2023","5:44:52 PM","97.08113499999999","2.0641733333333336","Jul 4, 2023, 9:30:15 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Pantai kecil","","","","","","Apr 9, 2023","","","","T: beneath tree, shrub, forest","A: above high tide","","","","","Yes","CM: Green turtle","","","e5b8c0bf62ab4e90999af49c27662497"
"Patrol","9","Apr 9, 2023","5:41:10 PM","97.08139166666666","2.06365","Jul 4, 2023, 9:30:15 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Pantai kecil","","","","","","Apr 9, 2023","","","","T: beneath tree, shrub, forest","A: above high tide","","","","","Yes","CM: Green turtle","","","6ffcbb10a4c84e03b9f50c00f2b14979"
"Patrol","8","Apr 9, 2023","1:07:13 PM","97.09140166666666","2.0532850000000002","Jul 4, 2023, 9:30:15 AM","Dwi Iqbal Maulana","Sea turtle activity","","Amandangan","","","","","","Apr 9, 2023","","","","","","","","","","Yes","CM: Green turtle","","","0d762d3d29234805842d5756cd025bca"
"Patrol","7","Apr 9, 2023","1:04:45 PM","97.09108833333333","2.053633333333333","Jul 4, 2023, 9:30:15 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","","","Apr 9, 2023","","","","S: front slope of dune in sand","A: above high tide","","","","","","CM: Green turtle","","","26f38ed2cf88419687908ba5bc35841d"
"Patrol","6","Apr 9, 2023","12:56:20 PM","97.08921666666666","2.056591666666667","Jul 4, 2023, 9:30:15 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","","","Apr 9, 2023","","","","S: front slope of dune in sand","A: above high tide","","","","","","CM: Green turtle","","","aa595c08bb2642959d48803410218846"
"Patrol","5","Apr 9, 2023","12:50:19 PM","97.08768166666665","2.058673333333333","Jul 4, 2023, 9:30:15 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","Apr 9, 2023","","","","G: dune in grass","A: above high tide","","","","","Yes","CM: Green turtle","","","c1102001e8f24dd7aa0ea4d01296ab39"
"Patrol","4","Apr 9, 2023","12:41:27 PM","97.08744","2.059065","Jul 4, 2023, 9:30:15 AM","Dwi Iqbal Maulana","Sea turtle activity","H: hatching (both direct encounter and visible tracks)","Amandangan","","","","","","Apr 9, 2023","","94.0","","G: dune in grass","A: above high tide","","","","","","CM: Green turtle","","3.0","91810b28bb0d4557907fb53a55b9e76a"
"Patrol","3","Apr 9, 2023","12:33:06 PM","97.08636","2.0603350000000002","Jul 4, 2023, 9:30:15 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","Apr 9, 2023","","","","G: dune in grass","A: above high tide","","","","","","CM: Green turtle","","","bb14ecd401a24550a0c8ff1499b877de"
"Patrol","2","Apr 9, 2023","12:29:27 PM","97.08549666666667","2.0609783333333334","Jul 4, 2023, 9:30:15 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","Apr 9, 2023","","","","G: dune in grass","A: above high tide","","","","","Yes","CM: Green turtle","","","8ec835cb1e334b21acd23977c5916d5e"
"Patrol","6","Apr 9, 2023","1:06:16 AM","97.09102","2.05361","Jul 4, 2023, 9:30:01 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","105.0","102.0","","","Apr 9, 2023","","","","S: front slope of dune in sand","BE: between low and high tide","","","Sedang bertelur","","","CM: Green turtle","","","c48d0824fc2a482ea9f43f0dfed099ea"
"Patrol","5","Apr 8, 2023","11:09:39 PM","97.09121333333333","2.053895","Jul 4, 2023, 9:30:01 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","99.0","92.0","","","Apr 8, 2023","","","","G: dune in grass","A: above high tide","","","","","","CM: Green turtle","","","32be7e8db5094d76a787f2902fcf8c69"
"Patrol","4","Apr 8, 2023","11:00:09 PM","97.09092833333334","2.054673333333333","Jul 4, 2023, 9:30:01 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","87.0","74.0","","","Apr 8, 2023","","","","T: beneath tree, shrub, forest","A: above high tide","","","","","","CM: Green turtle","","","fe7c2fc87576447682b8889a5b3f33e1"
"Patrol","3","Apr 8, 2023","10:46:59 PM","97.090065","2.0558283333333334","Jul 4, 2023, 9:30:01 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","97.0","89.0","","","Apr 8, 2023","","","","T: beneath tree, shrub, forest","A: above high tide","","","","","","CM: Green turtle","","","3f9c1bc082b64a858ae3535eec7ecb89"
"Patrol","2","Apr 8, 2023","10:38:16 PM","97.08987666666665","2.0560833333333335","Jul 4, 2023, 9:30:01 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","105.0","94.0","","","Apr 8, 2023","","","","D: dune sand (area on top of dune)","A: above high tide","","","Kamuflase","","","CM: Green turtle","","","a749958de87f4e72a929e08972604bff"
"Patrol","6","Apr 8, 2023","11:17:17 AM","97.09102499999999","2.0539316666666663","Jul 4, 2023, 9:29:55 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-A: false crawl with nesting attempt","Amandangan","","","","","","Apr 8, 2023","","","","","BE: between low and high tide","","","","","","CM: Green turtle","","","755737f84a184b95a5aa5923b0473d0a"
"Patrol","5","Apr 8, 2023","11:08:15 AM","97.088495","2.0575533333333333","Jul 4, 2023, 9:29:55 AM","Dwi Iqbal Maulana","Sea turtle activity","H: hatching (both direct encounter and visible tracks)","Amandangan","","","","","","Apr 8, 2023","","","","G: dune in grass","A: above high tide","","","","","","CM: Green turtle","","","d310b35fa4964ddebf8d1d3e471ceb03"
"Patrol","4","Apr 8, 2023","11:05:00 AM","97.08823833333332","2.0579383333333334","Jul 4, 2023, 9:29:55 AM","Dwi Iqbal Maulana","Sea turtle activity","H: hatching (both direct encounter and visible tracks)","Amandangan","","","","","","Apr 8, 2023","","","","D: dune sand (area on top of dune)","A: above high tide","","","","","","CM: Green turtle","","","74c2cfc897f442879f6f3b6a75785d3d"
"Patrol","3","Apr 8, 2023","10:58:31 AM","97.08727500000002","2.059651666666667","Jul 4, 2023, 9:29:55 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","Apr 8, 2023","","","","S: front slope of dune in sand","A: above high tide","","","","","","CM: Green turtle","","","ce64c7e2d1d94fda963d569cd27221e8"
"Patrol","2","Apr 8, 2023","10:52:54 AM","97.08548666666665","2.060931666666667","Jul 4, 2023, 9:29:55 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-A: false crawl with nesting attempt","Amandangan","","","","","","Apr 8, 2023","","","","B: beach (between high tide and slope)","BE: between low and high tide","","","","","","CM: Green turtle","","","b72a59a18a6a4aaf84af4fa0b4a14c38"
"Patrol","2","Apr 8, 2023","1:37:00 AM","97.09125","2.0531916666666663","Jul 4, 2023, 9:29:48 AM","Dwi Iqbal Maulana","Sea turtle activity","H: hatching (both direct encounter and visible tracks)","Amandangan","","","","","","Apr 8, 2023","","105.0","","S: front slope of dune in sand","BE: between low and high tide","","","","","","CM: Green turtle","","24.0","a5a37a9d10f64048abd12e193789281d"
"Patrol","20","Apr 7, 2023","1:18:46 PM","97.09046333333332","2.055441666666667","Jul 4, 2023, 9:29:45 AM","Dwi Iqbal Maulana","Sea turtle activity","H: hatching (both direct encounter and visible tracks)","Amandangan","","","","","","Apr 7, 2023","","","","T: beneath tree, shrub, forest","A: above high tide","","","Tidak menemukan cangkag karena terlalu dalam, dan banyak sekali akar, Hanya jejak saja","","","CM: Green turtle","","","12b3e5db43d440fa9e3baa62087d8cc9"
"Patrol","19","Apr 7, 2023","1:09:16 PM","97.09070666666666","2.054925","Jul 4, 2023, 9:29:45 AM","Dwi Iqbal Maulana","Sea turtle activity","H: hatching (both direct encounter and visible tracks)","Amandangan","","","","","","Apr 7, 2023","","28.0","","S: front slope of dune in sand","A: above high tide","","","Banyak telur yg membusuk/","","","CM: Green turtle","","45.0","2dff5b3666054b779710f25bcc26dd1f"
"Patrol","18","Apr 7, 2023","12:16:15 PM","97.091125","2.0526633333333333","Jul 4, 2023, 9:29:45 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","","","Apr 7, 2023","","","","B: beach (between high tide and slope)","BE: between low and high tide","","","","","","CM: Green turtle","","","bd6e3b52e43d45bfbeea13ead81d67e5"
"Patrol","17","Apr 7, 2023","12:13:41 PM","97.09141833333334","2.05298","Jul 4, 2023, 9:29:45 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","Apr 7, 2023","","","","G: dune in grass","A: above high tide","","","","","Yes","CM: Green turtle","","","38cdcc46fa2c434782194ff3db5211b5"
"Patrol","16","Apr 7, 2023","11:57:22 AM","97.09022666666667","2.0556666666666668","Jul 4, 2023, 9:29:45 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","Apr 7, 2023","","","","T: beneath tree, shrub, forest","A: above high tide","","","Sarang yg masih utuh","","","CM: Green turtle","","","80250c9680854673ba7f320a930807d2"
"Patrol","15","Apr 7, 2023","11:54:46 AM","97.090025","2.055815","Jul 4, 2023, 9:29:45 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","Apr 7, 2023","","","","D: dune sand (area on top of dune)","A: above high tide","","","Sarang baru mencurigakan,, banyak jejak di atas sarang, dan sarang sudah rata","","","CM: Green turtle","","","29f586f0160d45cd8ed59d8ce0c177dd"
"Patrol","14","Apr 7, 2023","11:50:26 AM","97.08987499999999","2.056143333333333","Jul 4, 2023, 9:29:45 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","Apr 7, 2023","","","","T: beneath tree, shrub, forest","A: above high tide","","","Di curi","","","CM: Green turtle","","","186d2b07c0114c499de8dbf774d7d8c9"
"Patrol","13","Apr 7, 2023","11:44:11 AM","97.08895499999998","2.0570049999999998","Jul 4, 2023, 9:29:45 AM","Dwi Iqbal Maulana","Sea turtle activity","H: hatching (both direct encounter and visible tracks)","Amandangan","","","","","","Apr 7, 2023","","47.0","","T: beneath tree, shrub, forest","A: above high tide","","","","","","CM: Green turtle","","64.0","49342e57677b4db9a45957c3077eb636"
"Patrol","12","Apr 7, 2023","11:20:40 AM","97.08848666666667","2.0574016666666664","Jul 4, 2023, 9:29:45 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","Apr 7, 2023","","","","D: dune sand (area on top of dune)","A: above high tide","","","Di gali/Di curi","","","CM: Green turtle","","","f1b3d539539b4ee490a0ad08755983e1"
"Patrol","11","Apr 7, 2023","11:13:10 AM","97.08767166666667","2.0583183333333332","Jul 4, 2023, 9:29:45 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","","","Apr 7, 2023","","","","B: beach (between high tide and slope)","BL: below tidal line","","","","","","CM: Green turtle","","","1fd9d260f0184687a494fd3dacf6ec42"
"Patrol","10","Apr 7, 2023","11:11:22 AM","97.08783","2.0584016666666667","Jul 4, 2023, 9:29:45 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","Apr 7, 2023","","","","T: beneath tree, shrub, forest","A: above high tide","","","Di gali","","","CM: Green turtle","","","3ecb60ec1c5345289ae37adf67df1085"
"Patrol","9","Apr 7, 2023","11:09:33 AM","97.08778833333332","2.0584433333333334","Jul 4, 2023, 9:29:45 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","","","Apr 7, 2023","","","","G: dune in grass","A: above high tide","","","","","","CM: Green turtle","","","fb317f3214904dfe95033efb64ab8883"
"Patrol","8","Apr 7, 2023","11:05:28 AM","97.08767000000002","2.0586083333333334","Jul 4, 2023, 9:29:45 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","Apr 7, 2023","","","","D: dune sand (area on top of dune)","A: above high tide","","","Di gali","","","CM: Green turtle","","","bd2e8c410b324d5b8784a3562945b4ca"
"Patrol","7","Apr 7, 2023","11:03:21 AM","97.08762833333334","2.0587050000000002","Jul 4, 2023, 9:29:45 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","Apr 7, 2023","","","","D: dune sand (area on top of dune)","A: above high tide","","","Di Gali","","","CM: Green turtle","","","6177a456cabb4e0c8f9b2767f1b2eefe"
"Patrol","6","Apr 7, 2023","10:58:33 AM","97.08748666666666","2.0589916666666666","Jul 4, 2023, 9:29:45 AM","Dwi Iqbal Maulana","Sea turtle activity","H: hatching (both direct encounter and visible tracks)","Amandangan","","","","","","Apr 7, 2023","","97.0","","G: dune in grass","A: above high tide","","","Jumlah cangkang 97 Jumlah gagal menetas 2","","","CM: Green turtle","","2.0","aad6e66897f3447a8650c9405089eb89"
"Patrol","5","Apr 7, 2023","10:39:55 AM","97.08745166666668","2.0590266666666666","Jul 4, 2023, 9:29:45 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","Apr 7, 2023","","","","G: dune in grass","A: above high tide","","","Di gali","","","CM: Green turtle","","","0600554c390e4f8291780d1cd25a7bf8"
"Patrol","4","Apr 7, 2023","10:27:46 AM","97.08581833333334","2.060475","Jul 4, 2023, 9:29:45 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","","","Apr 7, 2023","","","","B: beach (between high tide and slope)","BL: below tidal line","","","","","","CM: Green turtle","","","6e52db08f71b40c6a92f90b76b953fed"
"Patrol","3","Apr 7, 2023","10:25:38 AM","97.08554000000001","2.0609033333333335","Jul 4, 2023, 9:29:45 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","Apr 7, 2023","","","","T: beneath tree, shrub, forest","A: above high tide","","","Sarang mecurigakan,,","","","CM: Green turtle","","","e34670433576453597b5a4147e1781f4"
"Patrol","2","Apr 7, 2023","10:23:35 AM","97.08558999999998","2.060888333333333","Jul 4, 2023, 9:29:44 AM","Dwi Iqbal Maulana","Sea turtle activity","","Amandangan","","","","","","Apr 7, 2023","","","","T: beneath tree, shrub, forest","A: above high tide","","","Sarang di gali biawak, di perkirakan sarang berumur Â± satu minggu","","Yes","CM: Green turtle","","","ef428bf827d94f399c60e7cc6e085407"
"Patrol","7","Apr 6, 2023","8:34:05 AM","97.09137666666666","2.0531983333333335","Apr 15, 2023, 10:55:40 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","Apr 6, 2023","","","","D: dune sand (area on top of dune)","BE: between low and high tide","","","","","","CM: Green turtle","","","d0c494f27221424b89ca1b0591e8c2a4"
"Patrol","6","Apr 6, 2023","8:31:06 AM","97.09112666666667","2.0537883333333338","Apr 15, 2023, 10:55:40 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","Apr 6, 2023","","","","G: dune in grass","A: above high tide","","","","","","CM: Green turtle","","","262e02c393984ad8b94a32eab2d24136"
"Patrol","5","Apr 6, 2023","8:25:55 AM","97.09010166666667","2.0555016666666663","Apr 15, 2023, 10:55:40 AM","Dwi Iqbal Maulana","Bird's monitoring","","","Beach stone-curlew","","","","","","Apr 6, 2023","","Beach","","","2.0","","","Ground","","","Standing","","e03f3d978b5f42f8a1c904d9ff7a00a0"
"Patrol","4","Apr 6, 2023","8:21:41 AM","97.08936999999999","2.0562833333333335","Apr 15, 2023, 10:55:40 AM","Dwi Iqbal Maulana","Sea turtle activity","FC-U: false crawl without nesting attempt","Amandangan","","","","","","Apr 6, 2023","","","","","","","","","","","CM: Green turtle","","","c0f31d9903e5436dabf5635ee7584997"
"Patrol","3","Apr 6, 2023","8:15:59 AM","97.08782833333335","2.058333333333333","Apr 15, 2023, 10:55:40 AM","Dwi Iqbal Maulana","Sea turtle activity","IS: successful nesting","Amandangan","","","","","","Apr 6, 2023","","","","G: dune in grass","A: above high tide","","","","","","CM: Green turtle","","","21497c03dc364fd88721bba57f4cb279"
"Patrol","2","Apr 6, 2023","7:58:08 AM","97.08285833333333","2.063575","Apr 15, 2023, 10:55:40 AM","Dwi Iqbal Maulana","Bird's monitoring","","","Nias hill myna","","","Jarak  seratus meter","","","Apr 6, 2023","","Forest","","","3.0","","","Tree","","","Feeding","","b386482b6823480a81218be9c1ed1584"
